row_id,lat_deg,lon_deg,report_date,status_id,water_source,water_tech,facility_type,country_name,install_year,installer,pay,status
540739,1.212836783,34.25079779,12/05/2014,u,Borehole,,Improved,Uganda,,,,
89766,6.87226416,-10.82150358,05/31/2017,u,Unprotected Shallow Well,,Unimproved,Liberia,,,,
84849,6.34328107,-10.7840898,05/31/2017,y,Piped Water,,Improved,Liberia,,Private,"Yes, Flat rate (LE/HH/month)",Functional (and in use)
436424,9.02122,7.2437317,05/31/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
449093,11.791078,8.42803,05/05/2015,y,Protected Shallow Well,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
139887,-11.909355,31.52454333333333,09/12/2014,y,Borehole,Hand Pump - India Mark,Improved,Zambia,2013.0,GRZ,,Yes
243964,-26.3853554928972,31.3423335086035,08/08/2014,y,Borehole,,Improved,Swaziland,2005.0,,0,
322245,9.043929,-10.643855,04/14/2012,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2003.0,GOAL,No- water is free,functional
390518,9.0183981,9.2660575,01/29/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,Yes At breakdown,Functional (and in use)
344857,-13.221453,8.484768,10/17/2012,n,,Tapstand,,Sierra Leone,,,Not applicable,No water in network
213784,-0.45462365,29.90522772,06/15/2010,y,,Tapstand,,Uganda,2007.0,,,Functional
494074,6.989793,-8.45685,02/09/2011,n,Borehole,Hand Pump - Afridev,Improved,Liberia,2008.0,ACF (Action Contre la Faim) ACF,,Broken Down System Well damaged
225733,-27.3081678729491,31.74838881521,02/06/2015,n,Borehole,Tapstand,Improved,Swaziland,2008.0,,10,broken pump
294031,11.357052,37.86274,01/01/2021,y,Undefined Shallow Well,,Unknown,Ethiopia,2004.0,,,
480383,7.806293,-11.63751,02/13/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,2005.0,ACF,No- water is free,functional
67375,2.54981674,32.86638856,05/25/2010,y,Borehole,,Improved,Uganda,2008.0,,,Functional
322145,9.803467,-11.067283,02/25/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,,United Nations (UN),Only if there is a breakdown,but partly damaged
398968,12.73103,9.9083617,01/13/2015,y,Protected Shallow Well,,Improved,Nigeria,1945.0,,No,Functional (and in use)
366128,4.870357684531115,-1.960433320457528,01/15/2015,y,Borehole,Hand Pump - India Mark,Improved,Ghana,2012.0,,Per month,
552358,8.305063,-12.79315,12/31/2019,u,Undefined Shallow Well,,Unknown,Sierra Leone,,,,
423208,8.3830183,7.0758417,05/11/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Functional (and in use)
489501,6.454962,-10.63903,01/26/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2005.0,Mercy Corps,No (except possibly comm. collections),Working and protected Not damaged
395436,10.629617,10.422237,02/17/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,2014.0,,No,Non-functional New under construction
414627,4.8786545,6.9401851,03/30/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2003.0,,No,"Functional and in use but in bad shape N/A, currently Functional (and in use)"
421025,12.370797,6.7028383,04/22/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2002.0,,No,Functional (and in use)
574057,8.394647256,-0.22368279,10/29/2014,y,Borehole,Hand Pump - India Mark,Improved,Ghana,2008.0,,Per month,Not applicable (no downtime over the last year)
42904,9.057917,27.7524,01/07/2005,y,Borehole,,Improved,South Sudan,,ALOK,,operational
45415,4.183842,15.70222,07/30/2020,y,,Hand Pump - Vergnet,,Central African Republic,,,,Yes pump_problem
425217,6.5161134,6.3549354,05/05/2015,n,Protected Spring,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
410527,4.62885,8.0941883,02/27/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
331256,0.338899,29.674171,02/02/2014,y,,,,Congo - Kinshasa,,,,Satisfaisant
40476,4.870061,33.567681,04/07/2005,y,Borehole,Hand Pump - India Mark,Improved,South Sudan,,,,operational
135709,1.00617973,33.2157684,06/09/2010,n,Borehole,,Improved,Uganda,1992.0,,Water Committee Collects Fees,Non-Functional
97239,6.077441666666666,-10.206333333333331,05/31/2017,y,Protected Spring,,Improved,Liberia,,NGO,No payment – its free,Functional (but not in use) Colored
263837,7.85752291,-11.20167254,11/24/2016,y,Protected Shallow Well,Rope and Bucket,Improved,Sierra Leone,2000.0,Private,No payment – its free,Functional (and in use) No Damages
426656,6.16324,6.891875,05/20/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
508223,8.584266,-13.053364,10/03/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,2003.0,Private Person,No- water is free,functional
394570,11.433107,9.8944252,01/26/2015,y,Borehole,Hand Pump,Improved,Nigeria,2008.0,,No,Functional (and in use)
457028,5.9944083,8.6383,08/31/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,1987.0,,No,Non-functional Technical breakdown
322300,7.618665,-11.188428,02/15/2012,y,,Tapstand,,Sierra Leone,2003.0,GOAL,No- water is free,functional
409776,4.6940333,8.158635,01/20/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,2014.0,,No,Non-functional NO MEANS OF POWER SUPPLY
78281,6.28807642,-10.67745383,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,"Yes, Flat rate (LE/HH/month)",Functional (and in use)
548544,8.468463,-13.23906,12/31/2019,u,Piped Water,,Improved,Sierra Leone,,,,
172477,0.58845955,30.23141311,05/14/2010,y,Protected Spring,,Improved,Uganda,1994.0,,,Functional
196668,-0.91922774,30.83321929,05/13/2010,y,Rainwater Harvesting,,Improved,Uganda,1998.0,,,Functional (not in use)
321042,8.121034,-11.008875,03/20/2012,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2004.0,GOAL,No- water is free,functional
237411,-27.2112221684656,31.4660428172052,09/07/2015,y,Borehole,Tapstand,Improved,Swaziland,2007.0,,30,
475386,7.874362,-11.173611,01/02/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,2011.0,Private Person,No- water is free,functional
256596,8.6282206,-11.83926227,10/25/2016,y,Protected Shallow Well,Hand Pump - Kardia,Improved,Sierra Leone,2012.0,Care,No payment – its free,Functional (and in use) Damaged Concrete
478386,9.578565,-11.558206,02/18/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,2010.0,Private Person,No- water is free,but partly damaged
175821,0.33186636,30.66103238,07/04/2010,y,Rainwater Harvesting,,Improved,Uganda,2005.0,,,Functional
386101,11.501807,7.242495,01/13/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2002.0,,Yes At breakdown,Functional (and in use)
169745,0.32770531,32.44460076,04/29/2010,y,Protected Spring,,Improved,Uganda,,,,Functional
428693,7.9216283,4.3102083,04/27/2015,y,Borehole,Hand Pump,Improved,Nigeria,2012.0,,No,Functional and in use but in bad shape Technical breakdown
340279,8.1576,-11.0355833333,12/31/2010,n,,Tapstand,,Sierra Leone,1980.0,Water Aid,,Functional
74223,1.47707122,33.86874154,06/24/2010,y,Borehole,,Improved,Uganda,2005.0,,,Functional
494992,6.402463,-10.727396,06/05/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,UNICEF unicef/cal,,Working and protected Not damaged
153524,0.32548585,32.92608284,10/08/2010,y,Protected Spring,,Improved,Uganda,,,,Functional
237136,-26.9834854955565,31.4029480310917,11/06/2015,y,Borehole,Tapstand,Improved,Swaziland,1993.0,,12.5,broken pump
372015,7.346325931805727,-2.795994039111641,12/15/2014,n,Borehole,Hand Pump - Afridev,Improved,Ghana,2014.0,,Per month,Not functional
560419,-0.095588,34.841955,05/21/2020,y,Undefined Shallow Well,,Unknown,Kenya,2018.0,,,
410853,4.8437839,8.1411604,02/28/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Functional (and in use)
270405,11.685937,37.62284,04/06/2020,y,,Hand Pump,,Ethiopia,2007.0,Government/woreda/,,
98323,6.66447701,-10.92594344,05/31/2017,u,Unprotected Shallow Well,,Unimproved,Liberia,,,,
177331,0.07622641,29.7375477,09/17/2010,n,,Tapstand,,Uganda,1995.0,,,Non-Functional
177152,0.04594328,29.74841657,09/15/2010,y,,Tapstand,,Uganda,1994.0,,Water Committee Collects Fees,Functional
1069,3.15681422,30.93126877,12/17/2013,y,Borehole,,Improved,Uganda,2013.0,,Water Committee Collects Fees,Functional
378223,10.118556809875669,-2.182485459633962,10/29/2014,y,Borehole,Hand Pump - Afridev,Improved,Ghana,2004.0,,Only when there is a breakdown,Not applicable (no downtime over the last year)
69175,2.4467289,32.64254528,04/20/2010,y,Protected Spring,,Improved,Uganda,2009.0,,,Functional
42654,9.00855,27.626933,06/22/2005,y,Borehole,,Improved,South Sudan,,UNICEF,,operational
89718,4.961721666666667,-8.669260000000001,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,No payment – its free,Functional (and in use)
389888,8.5394913,9.7021022,02/03/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
366988,5.374606987959537,-2.015753973500411,12/26/2014,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Ghana,2004.0,,They do not pay,
293411,10.693566,38.044674,01/01/2021,y,Undefined Shallow Well,,Unknown,Ethiopia,2007.0,,,
65754,2.34379861,32.81344219,05/13/2010,y,Undefined Shallow Well,,Unknown,Uganda,2009.0,,Water Committee Collects Fees,Functional
197147,-0.84097678,30.7000701,05/20/2010,y,Rainwater Harvesting,,Improved,Uganda,2002.0,,,Functional
490413,6.242253,-8.135274,01/25/2011,y,Protected Shallow Well,Hand Pump - Kardia,Improved,Liberia,,Red Cross (ICRC/LNRC) Red Cross,,Working and protected Not damaged
151762,1.14057684,34.3613168,09/08/2011,y,Protected Spring,,Improved,Uganda,2011.0,,,Functional
133449,1.27331963,34.74464624,08/05/2010,y,,Tapstand,,Uganda,2008.0,,Water Committee Collects Fees,Functional
454564,9.6907125,8.1737055,10/31/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (but not in use) Under rehabilitation
500825,6.689731666666667,-10.208051666666668,12/01/2015,y,Piped Water,,Improved,Liberia,,,,
449574,9.98022,8.592825,10/23/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (but not in use) Technical breakdown
16489,-18.92676819,28.96725622,04/24/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1942.0,,,Fully Functional
206797,-0.77571908,30.51961022,08/27/2012,y,Rainwater Harvesting,,Improved,Uganda,2012.0,,,Functional
135848,-10.490038333333333,31.414811666666665,10/28/2014,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Zambia,1983.0,ADB,,Yes
244583,-26.4134996743486,31.6177602230615,07/22/2014,y,Borehole,Tapstand,Improved,Swaziland,1995.0,,20,
297278,-19.56034,32.91235,09/09/2020,y,Borehole,Hand Pump - Afridev,Improved,Mozambique,2020.0,,,
206921,-0.80972619,30.59125905,05/09/2010,y,Rainwater Harvesting,,Improved,Uganda,2004.0,,Water Committee Collects Fees,Functional
414759,4.7329836,6.8636993,02/07/2015,y,Borehole,,Improved,Nigeria,2008.0,,No,Functional (and in use)
97432,6.35507,-9.752458333333331,05/31/2017,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Liberia,,NGO,"Yes, Flat rate (LE/HH/month)",Functional (and in use)
95912,6.035704999999999,-10.217673333333332,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,No payment – its free,Functional (but not in use) Other no Over
198684,-1.26430354,30.03499305,04/21/2010,y,Rainwater Harvesting,,Improved,Uganda,2007.0,,,Functional
237101,-27.224483486239,31.3051229496825,06/24/2015,y,Borehole,Tapstand,Improved,Swaziland,2011.0,,10,
213746,-0.55907571,29.89408127,04/29/2010,y,,Tapstand,,Uganda,1993.0,,Water Committee Collects Fees,Functional
104049,-6.06667728388,35.7557426258,07/18/2005,y,Borehole,,Improved,Tanzania,1971.0,Local government,Not recorded,"Insufficient Water Quantity,"
97245,6.96430442,-11.31747924,05/31/2017,n,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,,Broken down
76418,1.85776062,33.66489315,08/03/2010,y,Borehole,,Improved,Uganda,2009.0,,Water Committee Collects Fees,Functional
405944,12.51143,9.200565,01/19/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
319396,8.263559,-10.58379,02/21/2012,n,Protected Shallow Well,Hand Pump - Kardia,Improved,Sierra Leone,2004.0,United Nations (UN),No water,broken down
52180,12.87784,-4.63,12/06/2014,u,Borehole,Mechanized Pump,Improved,Mali,2014.0,World Vision,,
205135,-0.56980329,30.84651743,01/29/2014,y,,Tapstand,,Uganda,2013.0,,,Functional
26450,-20.14469182,29.11720506,10/31/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1988.0,,,Fully Functional
169804,0.35351968,32.50836777,04/30/2010,n,Protected Spring,,Improved,Uganda,2003.0,,,Non-Functional
127831,-3.125676521,33.504376773,10/01/2008,y,Protected Shallow Well,Hand Pump - Nira,Improved,Tanzania,2004.0,RWSSP,Never pay,"Enough Water Quantity,"
430695,8.0179267,4.674425,04/27/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2012.0,,No,Functional (and in use)
492213,6.759646,-10.699797,01/24/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,USAID,,Working and protected Not damaged
488872,6.60312,-10.278264,01/27/2011,n,Borehole,Hand Pump,Improved,Liberia,,lifewater,No (except possibly comm. collections),Broken Down System Not specified
494738,6.341407,-10.757895,05/29/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,Unknown 999,,Working but with problems Pump broken
245258,-26.5791343685583,31.1930596929792,07/08/2014,y,Protected Spring,Tapstand,Improved,Swaziland,1988.0,,0,
167930,0.11967437,32.56362481,05/04/2010,y,Borehole,,Improved,Uganda,2003.0,,Water Committee Collects Fees,Functional
38205,3.00150478,32.14075275,05/08/2010,y,Borehole,,Improved,Uganda,2006.0,,Water Committee Collects Fees,Functional
420973,12.04455,5.7430183,04/29/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
515628,9.28132051,43.4911024,02/08/2014,n,,,,Ethiopia,,,,Not enough water
223499,8.338628333333332,-13.068833333333336,09/10/2016,n,Piped Water,,Improved,Sierra Leone,2001.0,SALWACO,,Broken down Damaged Pipe
340231,8.0079,-11.2803,12/31/2010,n,,Tapstand,,Sierra Leone,1989.0,Water Aid,,Functional
39220,1.98535036,32.53558964,05/12/2010,y,Borehole,,Improved,Uganda,1952.0,,,Functional
509632,8.321425,-13.076982,02/26/2012,n,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,,Private Person,,still under construction
373265,7.156873275604204,-2.40401958263579,09/11/2014,y,Borehole,Hand Pump - India Mark,Improved,Ghana,2014.0,,4,Functional
164737,0.516437,32.85684447,04/21/2010,n,Undefined Shallow Well,,Unknown,Uganda,2008.0,,,Non-Functional
252623,7.54068587,-12.46166936,08/04/2016,y,,Rope and Bucket,,Sierra Leone,1991.0,,No payment – its free,Functional (and in use) Damaged Well|Damaged Apron|Damaged Concrete
487971,8.870223,-12.040027,03/04/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,2010.0,Private Person,No- water is free,functional
130709,-4.37507407633,33.1393112631,07/01/2005,n,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Tanzania,1981.0,Local government,Not recorded,"Not recorded Water Quantity,"
407346,9.0071626,6.3231477,02/07/2015,n,Borehole,Hand Pump,Improved,Nigeria,2007.0,,No,Non-functional Technical breakdown
90145,6.748095000000001,-10.106203333333331,05/31/2017,n,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,Government,,Broken down
439009,7.3384567,7.9464933,08/25/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
87967,5.0947,-8.496704999999999,05/31/2017,u,Unprotected Shallow Well,,Unimproved,Liberia,,,,
542024,8.788181,-11.62448,12/31/2019,u,,,,Sierra Leone,,,,
230680,-25.9088098401708,31.6990713710516,01/17/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,1998.0,,10,
515365,8.91851514,43.12367431,02/13/2014,y,Borehole,,Improved,Ethiopia,,,,
410868,4.7316704,7.6267199,02/28/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,2001.0,,No,Non-functional Technical breakdown
573630,-0.8328898542,34.4675422313,04/09/2014,y,Unprotected Shallow Well,,Unimproved,Kenya,,,,
230288,-25.9750671641821,31.6445018447419,01/14/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2009.0,,30,
452425,11.478475,9.2098202,05/04/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
115404,-1.436887298,31.533858037,07/17/2008,n,Undefined Shallow Well,,Unknown,Tanzania,1986.0,HESAWA,Never pay,"Enough Water Quantity,"
179989,0.99088563,31.43272002,06/28/2010,y,Undefined Shallow Well,,Unknown,Uganda,,,Water Committee Collects Fees,Functional
243555,-26.440474460436,31.2940848494628,09/08/2014,y,Borehole,Tapstand,Improved,Swaziland,1990.0,,20,
274771,10.516298,40.054577,01/01/2021,y,Undefined Shallow Well,,Unknown,Ethiopia,2009.0,,,
268820,8.28468615,-10.74026191,07/18/2016,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2008.0,OXFAM,No payment – its free,Functional (and in use) Damaged Pipe
113546,-8.749635016,34.718117039,11/10/2007,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Tanzania,1984.0,UNICEF,Pay when scheme fails,"Insufficient Water Quantity,"
19672,-20.89163623,30.605557,04/19/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1997.0,,,Fully Functional
139550,-10.475216666666665,32.0454,10/24/2014,y,Borehole,Hand Pump - India Mark,Improved,Zambia,2011.0,GRZ,,Yes
403254,12.645548,8.4087433,01/13/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,2009.0,,No,Non-functional Under rehabilitation
7175,3.4712042,31.2445153,04/23/2010,y,Borehole,,Improved,Uganda,2008.0,,Water Committee Collects Fees,Functional
143522,0.66310907,33.20914405,05/07/2010,y,Undefined Shallow Well,,Unknown,Uganda,2003.0,,,Functional
449727,10.693555,8.1394967,10/31/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (but not in use) Technical breakdown
183059,0.86673194,30.53924536,05/28/2010,y,Borehole,,Improved,Uganda,1998.0,,Water Committee Collects Fees,Functional
514559,8.5040334,4.5559507,08/24/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
392837,12.128426,10.54301,02/12/2015,n,Borehole,Hand Pump,Improved,Nigeria,2013.0,,No,Non-functional Technical breakdown
535100,0.975395428,34.07645329,03/11/2014,u,Borehole,,Improved,Uganda,,,,
273547,11.611974,38.103893,01/01/2021,y,Undefined Shallow Well,,Unknown,Ethiopia,2005.0,,,
172243,0.67606121,29.99501511,06/12/2010,y,,Tapstand,,Uganda,2003.0,,,Functional
43598,0.2979349023,34.0540624782,03/20/2015,y,Borehole,,Improved,Kenya,,,,
26269,-20.32355693,29.63302392,10/28/2016,n,Borehole,,Improved,Zimbabwe,1965.0,,,Non-Functional
399037,12.569708,9.5210931,01/22/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
362021,10.689364,36.214825,01/01/2021,n,Undefined Shallow Well,,Unknown,Ethiopia,2001.0,,,Broken
143203,0.58846265,33.13187833,05/08/2010,y,Protected Spring,,Improved,Uganda,2004.0,,,Functional
119188,-3.722925105,37.671716244,06/21/2008,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Tanzania,1994.0,Private,Not recorded,"Insufficient Water Quantity, Water rationing Most of the households are served by private connection in their house about 159 WPT"
552491,0.3861588538,34.07987595,03/17/2015,y,Borehole,,Improved,Uganda,,,,
233643,-26.3507521227719,30.9787449916392,11/02/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2002.0,,5,
541635,8.626534,-13.21271,12/31/2019,u,Undefined Shallow Well,,Unknown,Sierra Leone,,,,
168698,0.50159795,32.2073911,04/19/2010,n,Protected Spring,,Improved,Uganda,2007.0,,,Non-Functional
398345,12.620157,10.347622,01/13/2015,y,Borehole,Hand Pump,Improved,Nigeria,2010.0,,No,Functional (and in use)
